exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,skip_mode,conv,mha,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-18 07:56,8725.785,91.07860565185548,79052.375,39.62130737304688,75358.62,30.31488609313965,35,78164.44,44.9938850402832,14011.223,85.85525512695312,75102.7,34.35078048706055,19,75001.23,44.881683349609375,28692.979,71.30618286132812,77514.6,42.76548767089844,5,full,True,False,True,False,16,0.001,64,64,256,8,8,8,6,5,128,9,0.1,batch,8,1024
2024-08-18 01:36,17975.457,81.92740631103516,76953.57,37.96794891357422,81113.266,34.83454132080078,21,81247.88,38.465145111083984,25650.373,75.43309020996094,83687.836,39.6951789855957,19,76060.33,35.61441802978516,45522.56,50.7691535949707,72993.98,42.55923843383789,8,none   ,True,False,True,True,16,0.005,48,48,256,96,8,8,6,5,64,9,0.1,layer,8,1024
2024-08-18 10:49,14605.15,84.53878784179688,75186.67,40.63539505004883,78081.61,8.306775093078613,33,73478.03,38.56230163574219,33972.973,64.3006820678711,92496.875,-14.004344940185549,18,80484.66,1.9591988325119016,19036.72,80.01614379882812,76210.85,40.24614715576172,24,none   ,True,False,True,True,16,0.001,48,48,256,96,16,16,8,5,64,11,0.1,batch,48,1024
2024-08-18 02:33,10432.071,88.17118835449219,76010.18,38.89448547363281,75033.64,22.43029022216797,34,74857.484,40.716121673583984,12333.624,86.74868774414062,75082.99,23.64001846313477,28,70724.47,28.2844295501709,20917.752,77.78013610839844,74390.734,39.952972412109375,21,conv_mlp,True,False,True,False,16,0.0008,96,48,256,32,8,8,12,9,128,11,0.2,batch,4,1024
2024-08-18 08:21,9353.456,89.97407531738281,69311.69,42.71043014526367,82358.36,33.11697006225586,44,68315.14,46.3262825012207,16742.53,81.41387939453125,82127.234,29.139467239379883,27,81933.95,0.9201394319534302,82059.98,13.32468605041504,89342.805,-3.396180391311645,1,conv_mlp,True,False,False,True,16,0.003,64,96,128,32,4,16,12,5,128,9,0.1,batch,4,1024
2024-08-18 10:49,77725.914,17.74640655517578,89572.1,-1.291845202445984,80525.305,3.5182487964630127,32,89534.375,-4.188236236572266,82057.695,12.56244945526123,82166.695,0.0399838164448738,1,79548.96,6.880379676818848,79149.19,18.79399299621582,87816.74,2.98511004447937,18,none   ,True,False,False,True,16,0.0008,16,96,256,32,8,8,12,9,64,13,0.2,batch,16,1024
2024-08-18 04:22,13037.427,85.68383026123047,77444.93,24.639389038085938,81357.336,-7.919242858886719,23,77209.04,35.326107025146484,18360.62,78.8015365600586,74380.34,9.665307998657228,18,74380.34,9.665307998657228,18360.62,78.8015365600586,77209.04,35.326107025146484,18,full,True,False,True,False,16,0.0008,96,64,256,16,8,8,6,11,128,13,0.2,layer,4,1024
2024-08-18 05:46,7322.503,92.05926513671876,73364.42,41.89517593383789,77304.305,20.49009132385254,47,71882.67,40.37035369873047,13104.528,85.09291076660156,80201.15,8.141475677490234,29,80180.99,8.539163589477539,82397.11,19.546329498291016,87934.734,3.4234707355499268,1,full,True,False,False,False,16,0.003,96,48,128,96,4,16,12,11,128,13,0.2,batch,4,1024
2024-08-18 12:13,15720.687,83.05403900146484,141664.22,15.336979866027832,75264.58,28.97244644165039,19,89773.484,-5.146544456481934,82064.72,11.788914680480955,82455.84,-1.0238068103790283,1,71484.04,30.8562068939209,31730.393,64.27188110351562,153031.12,7.826663494110107,10,full,True,False,True,True,16,0.0008,64,48,256,32,8,8,6,9,64,11,0.1,layer,16,1024
2024-08-18 15:39,11174.508,88.63018035888672,83709.24,10.750545501708984,83920.414,-2.1738429069519043,31,79622.99,14.334930419921877,20766.172,78.24771118164062,83460.95,-0.1661045402288437,17,81358.05,0.6719428896903992,82093.02,12.72698974609375,89676.51,-3.9241533279418954,1,full,True,False,True,False,36,0.0008,64,64,256,8,16,8,4,9,128,9,0.2,layer,32,1024
2024-08-18 02:51,8337.437,91.51319885253906,72562.2,44.8620719909668,79656.78,23.543840408325195,41,71018.516,46.9028205871582,21653.582,79.4346694946289,79387.91,31.814722061157227,21,71588.4,40.2458610534668,39928.34,65.85449981689453,84290.18,40.88171005249024,5,full,True,False,True,False,16,0.005,48,96,128,16,8,4,6,9,64,9,0.1,batch,32,1024
2024-08-18 04:15,8422.882,91.29443359375,77681.04,36.940032958984375,76051.08,29.305339813232425,39,76272.09,36.86027908325195,17923.7,81.72468566894531,74042.91,24.244014739990234,20,74042.91,24.244014739990234,17923.7,81.72468566894531,76272.09,36.86027908325195,20,full,True,False,False,True,16,0.0008,16,64,128,8,4,16,12,11,128,11,0.2,layer,8,1024
2024-08-18 05:16,9679.764,90.00834655761719,76905.58,35.21104431152344,79633.664,5.368620872497559,42,74229.96,43.33807373046875,14485.305,85.68678283691406,79486.016,7.371810436248779,26,78328.46,22.53921890258789,33504.3,70.89461517333984,139044.89,32.211219787597656,9,none   ,True,False,False,False,16,0.0008,16,48,128,8,4,8,6,5,128,11,0.2,layer,48,1024
2024-08-18 14:41,17526.557,82.06041717529297,84631.65,37.54024505615234,78592.14,30.57723999023437,20,88462.875,0.8211965560913086,82245.98,17.39829444885254,80412.09,6.255502700805664,1,78833.836,45.91334533691406,30848.875,69.19823455810547,109205.9,33.757843017578125,6,full,True,False,True,False,24,0.0008,16,48,256,32,8,4,4,9,128,9,0.1,layer,4,1024
2024-08-18 05:13,7467.683,92.32809448242188,78371.47,34.44756317138672,88727.6,-0.802001416683197,41,77487.95,36.94856262207031,8407.568,91.3483657836914,86648.61,2.5314977169036865,38,67429.055,27.1352481842041,64085.652,41.10459518432617,80204.32,29.29755973815918,6,full,True,False,False,False,16,0.0008,16,48,256,64,4,16,12,11,128,11,0.1,layer,16,1024
2024-08-18 11:32,9943.849,89.63824462890625,74048.06,38.78667068481445,80496.484,23.194604873657227,33,71415.5,42.948219299316406,20222.621,77.6754150390625,77197.74,28.48317527770996,18,80707.7,28.119014739990234,12101.611,87.70330810546875,72233.45,42.44960403442383,27,conv_mlp,True,False,False,True,16,0.003,96,64,128,96,4,4,6,11,128,13,0.1,batch,4,1024
2024-08-18 07:26,46896.227,64.55178833007812,82221.48,48.079383850097656,86636.664,22.909936904907227,9,90394.695,-7.503680229187012,82126.58,9.553783416748049,83201.07,-3.635620594024658,1,83201.07,-3.635620594024658,82126.58,9.553783416748049,90394.695,-7.503680229187012,1,full,True,False,False,False,16,0.005,64,96,256,8,16,8,12,11,128,11,0.2,batch,32,1024
2024-08-18 08:51,9210.711,90.1800537109375,74789.05,39.265960693359375,73535.03,25.93557548522949,40,73965.75,38.64630508422852,9141.08,89.79625701904297,73707.56,22.960750579833984,42,72034.484,31.85986328125,12629.535,86.17249298095703,76073.07,42.20701599121094,32,conv_mlp,True,False,True,True,16,0.003,64,48,128,64,16,8,8,5,64,9,0.1,batch,4,1024
2024-08-18 08:01,7426.3066,92.14878845214844,74868.56,21.16024780273437,78865.836,7.095884323120117,34,74167.07,21.616260528564453,14471.591,85.77857971191406,80790.234,6.672008514404297,21,71787.125,41.43193817138672,34655.15,67.34099578857422,93609.25,42.00515365600586,6,conv_mlp,True,False,False,False,16,0.001,48,48,256,64,16,16,8,9,64,11,0.1,batch,48,1024
2024-08-18 03:23,12881.475,86.49439239501953,75327.62,32.52348709106445,81925.83,4.155753612518311,43,71414.14,39.363651275634766,20778.191,77.89055633544922,76496.664,19.68630027770996,28,79037.305,14.443233489990234,26427.943,70.90563201904297,77206.766,42.71916961669922,20,none   ,True,False,False,False,16,0.001,48,48,128,32,8,4,12,9,128,11,0.2,layer,8,1024
2024-08-18 03:14,12617.869,87.65426635742188,73699.53,45.9611701965332,78534.5,21.650239944458008,34,73836.0,49.80739212036133,22214.992,77.96604919433594,77784.6,34.40471267700195,20,77651.46,22.32002067565918,13965.337,86.25682067871094,75239.266,45.15880584716797,30,none   ,True,False,False,True,16,0.0008,16,64,128,16,16,16,6,5,64,11,0.1,batch,8,1024
2024-08-18 04:16,9917.566,90.15901947021484,84530.266,42.58422088623047,79907.734,34.30760955810547,35,76984.76,47.09951400756836,24860.46,75.0966796875,83472.37,21.03769302368164,15,78503.0,28.04093742370605,34194.254,62.418701171875,85101.14,41.73282241821289,5,full,True,False,False,True,16,0.005,16,64,128,8,4,8,6,11,64,13,0.2,batch,8,1024
2024-08-18 14:13,7976.009,91.60511779785156,79148.266,28.0752010345459,80057.9,4.865218639373779,50,78836.98,26.718505859375,9951.6875,89.38063049316406,82030.37,-1.0074857473373413,36,80804.25,4.583373069763184,82164.484,15.97728157043457,88767.664,-0.6932373642921448,1,none   ,True,False,True,False,24,0.003,16,48,256,16,16,16,2,9,128,11,0.2,batch,4,1024
2024-08-18 01:31,18316.51,81.23265075683594,79198.84,35.422630310058594,74316.29,19.848636627197266,26,72234.6,45.889259338378906,29329.045,68.60517883300781,73209.03,30.041528701782227,17,75620.734,29.010786056518555,32394.34,71.72344207763672,75127.84,42.72064208984375,18,none   ,True,False,True,True,16,0.005,64,64,128,96,16,16,8,5,128,13,0.2,layer,32,1024
2024-08-18 16:33,10524.249,89.12562561035156,76461.79,36.31258773803711,83587.09,-3.831242561340332,39,74200.43,42.534889221191406,15285.332,83.95780181884766,81374.58,5.299735069274902,25,80686.305,3.151167154312134,82127.586,14.873780250549316,89165.375,-1.7185364961624146,1,none   ,True,False,True,False,36,0.001,96,48,256,8,16,8,2,9,256,9,0.2,batch,16,1024
2024-08-18 01:29,16987.459,83.04022216796875,75142.91,40.55733108520508,78808.055,27.085494995117188,19,87567.15,5.710770606994629,82645.24,21.443063735961918,79702.75,11.113595008850098,1,74242.086,24.31074523925781,20816.422,78.7406234741211,76425.09,36.15085983276367,16,full,True,False,True,True,16,0.001,16,64,128,16,4,4,6,11,64,11,0.1,layer,8,1024
2024-08-18 03:17,9534.802,89.73265075683594,70435.484,46.70254898071289,73679.305,33.4036750793457,42,69282.98,46.30557632446289,10430.894,90.03398895263672,72529.125,31.81007575988769,41,71505.305,28.009937286376957,17827.398,79.33898162841797,69372.49,45.326881408691406,28,conv_mlp,True,False,False,True,16,0.003,48,64,128,96,8,16,12,9,128,9,0.1,batch,8,1024
2024-08-18 05:32,9573.42,89.61675262451172,70762.56,45.29708099365234,79464.016,35.66483688354492,29,71994.336,44.13328552246094,25979.145,71.5370101928711,87269.83,32.593727111816406,16,69770.63,37.07798004150391,34757.973,63.26536178588867,73223.36,42.12851333618164,6,conv_mlp,True,False,True,False,16,0.0008,16,96,128,32,8,16,8,9,64,13,0.1,layer,32,1024
2024-08-18 14:20,10726.825,89.08456420898438,79551.8,34.519710540771484,76882.16,13.50355052947998,42,76301.36,41.57820892333984,17120.238,83.84294891357422,76893.57,21.54795265197754,28,75944.12,18.54434967041016,12033.984,87.50672912597656,78780.21,36.26513671875,37,none   ,True,False,False,False,24,0.0008,64,48,256,32,8,8,8,11,256,9,0.1,batch,4,1024
2024-08-18 06:19,22083.816,77.1957015991211,79016.836,41.72735977172852,84479.19,39.617557525634766,18,79016.836,41.72735977172852,22083.816,77.1957015991211,84479.19,39.617557525634766,18,73065.15,8.370821952819824,67542.31,43.871768951416016,82095.39,17.06557273864746,31,none   ,True,False,False,True,16,0.005,48,96,256,96,8,16,8,9,64,11,0.2,layer,16,1024
2024-08-18 02:51,21269.629,81.85475158691406,73890.87,43.11910629272461,80288.64,21.768325805664062,20,73890.87,43.11910629272461,21269.629,81.85475158691406,80288.64,21.768325805664062,20,80288.64,21.768325805664062,21269.629,81.85475158691406,73890.87,43.11910629272461,20,conv_mlp,True,False,True,True,16,0.005,96,48,256,16,16,8,8,5,64,13,0.1,layer,4,1024
2024-08-18 05:54,24906.09,72.67486572265625,122382.02,23.395103454589844,77016.47,22.40636444091797,17,89387.586,-3.583508014678955,82058.734,13.147184371948242,81988.47,0.7118990421295166,1,77329.41,39.40910720825195,36641.664,62.5566635131836,79564.016,51.36882781982422,5,full,True,False,True,False,16,0.003,64,96,256,64,8,16,6,11,128,13,0.2,batch,4,1024
2024-08-18 03:45,13303.841,86.89466857910156,76670.445,42.81391906738281,81620.32,22.81245422363281,31,77602.46,43.60224914550781,23151.88,77.24440002441406,80599.27,24.390478134155277,18,79647.086,26.13246154785156,20507.096,77.91598510742188,77222.59,44.93276977539063,22,none   ,True,False,True,False,16,0.001,64,64,256,64,8,16,6,11,128,9,0.1,batch,4,1024
2024-08-18 12:05,14176.012,85.36011505126953,75477.79,38.18787384033203,75313.4,21.549732208251957,23,72964.1,46.22930145263672,39549.246,64.24752044677734,83940.305,17.836210250854492,9,69713.12,40.62842559814453,31112.43,68.10746765136719,70816.1,51.57936477661133,6,full,True,False,False,False,16,0.001,96,48,256,32,16,8,8,9,64,11,0.2,batch,8,1024
2024-08-18 14:37,10797.464,89.2349853515625,73490.36,27.12378692626953,96027.98,-31.695274353027344,37,72286.87,26.82955551147461,16017.399,84.21713256835938,94060.04,-29.25374984741211,21,79149.07,-1.1670092344284058,55733.98,58.80559921264648,168868.8,-10.769287109375,5,conv_mlp,True,False,True,False,24,0.0008,96,64,256,16,8,4,2,11,128,9,0.1,layer,32,1024
2024-08-18 01:52,9444.002,89.82211303710938,75294.62,33.182952880859375,72767.15,32.099342346191406,36,71467.07,34.59122848510742,13472.173,86.1130142211914,72731.164,30.99505424499512,26,68226.19,37.36841583251953,22250.254,77.87974548339844,75393.73,44.75799560546875,20,full,True,False,False,False,16,0.003,48,96,128,64,8,16,6,5,64,9,0.2,batch,8,1024
2024-08-18 02:28,12670.161,86.15093231201172,72206.56,23.561450958251957,78848.81,16.680652618408203,29,66478.516,37.37821578979492,23294.287,72.77851104736328,79212.45,18.69671440124512,16,78848.81,16.680652618408203,12670.161,86.15093231201172,72206.56,23.561450958251957,29,full,True,False,True,False,16,0.005,16,48,128,32,16,8,12,11,128,11,0.2,batch,48,1024
2024-08-18 14:32,23930.13,73.17015838623047,74768.945,41.568397521972656,82697.484,14.64505100250244,20,86365.27,39.9908561706543,58664.242,40.82994079589844,99159.86,10.744457244873049,8,79972.79,8.265237808227539,82381.47,19.03343391418457,88127.055,2.636432647705078,1,none   ,True,False,True,False,24,0.003,16,64,256,16,4,4,8,11,256,11,0.2,batch,16,1024
2024-08-18 02:57,7507.8887,91.99366760253906,71213.29,40.5376205444336,76692.54,23.41036796569824,37,70489.516,45.59774398803711,13706.8545,83.63076782226562,79031.47,27.27560043334961,23,75831.586,25.606769561767575,8131.808,92.23963165283205,72438.445,39.977787017822266,38,conv_mlp,True,False,True,True,16,0.001,96,48,128,16,4,4,12,11,128,13,0.2,layer,48,1024
2024-08-18 12:31,8861.949,90.58596801757812,72885.875,42.20205307006836,71705.914,31.80691146850586,48,72271.03,42.17157745361328,9187.693,90.13418579101562,71485.77,32.063201904296875,42,71302.53,30.4437255859375,10274.335,88.63265991210938,73115.71,40.3046989440918,38,full,True,False,True,True,16,0.001,16,96,128,64,4,16,12,9,64,11,0.1,batch,32,1024
2024-08-18 03:44,7483.5376,91.99629974365234,71812.45,30.09856605529785,78306.93,12.034674644470217,49,70467.375,34.1478385925293,9782.486,90.5236358642578,77901.36,14.657722473144531,37,76789.47,19.94753074645996,13880.852,87.07357025146484,71428.08,35.4554557800293,24,conv_mlp,True,False,False,False,16,0.003,16,48,128,64,8,16,8,5,128,13,0.2,batch,16,1024
2024-08-18 16:10,19970.74,78.82300567626953,113783.195,26.376684188842773,82371.39,24.43047523498535,15,88562.375,1.0055115222930908,82158.68,17.301897048950195,79903.27,6.170742988586426,1,67017.46,33.80215072631836,41555.43,56.31576919555664,156391.02,9.770451545715332,5,conv_mlp,True,False,False,False,36,0.003,16,64,256,32,4,4,2,11,128,9,0.1,layer,32,1024
2024-08-18 05:29,7735.1025,91.83683776855467,76297.38,41.05953979492188,76306.69,32.6052360534668,49,76378.35,42.87836456298828,9384.874,90.13753509521484,77038.59,33.494140625,35,67684.5,29.267972946166992,29723.447,69.6838150024414,83709.93,43.640384674072266,6,full,True,False,True,True,16,0.001,16,64,128,8,16,4,6,11,64,13,0.2,layer,32,1024
2024-08-18 14:49,16129.533,82.53074645996094,93571.73,16.110036849975586,82419.38,-1.462370991706848,22,88030.96,27.07657623291016,39879.8,66.12378692626953,81225.16,30.446495056152344,8,75109.945,27.097963333129883,62021.566,46.10190582275391,77841.55,25.79179000854492,7,none   ,True,False,False,False,24,0.0008,64,96,256,32,8,16,2,9,128,9,0.1,batch,16,1024
2024-08-18 08:28,9395.908,89.98898315429688,69554.32,44.69334030151367,77278.664,18.498653411865234,37,69082.5,40.82321166992188,15485.545,82.92108154296875,78869.04,16.584041595458984,23,76605.914,18.516023635864254,14560.896,86.47289276123047,72076.31,44.92165756225586,27,conv_mlp,True,False,False,False,16,0.005,96,48,128,16,4,4,6,9,128,9,0.2,layer,8,1024
2024-08-18 12:02,10150.215,89.07718658447266,73650.42,43.42524719238281,77735.016,20.89230728149414,32,71786.2,38.61800384521485,24992.047,77.80806732177734,79846.91,10.837689399719238,18,73156.06,40.15299606323242,31274.133,62.8907585144043,75982.42,49.15330123901367,6,full,True,False,True,True,16,0.0008,96,64,128,96,8,8,8,11,64,13,0.1,layer,16,1024
2024-08-18 03:53,12618.109,85.70807647705078,76159.0,33.7540397644043,85653.21,11.25356101989746,33,73275.44,37.96479034423828,34180.07,61.08981704711914,93434.72,22.39813232421875,19,76027.34,45.97550964355469,48805.473,62.36670684814453,96864.57,38.69264221191406,4,full,True,False,True,False,16,0.005,96,96,128,64,4,16,8,5,64,9,0.2,batch,32,1024
2024-08-18 16:37,12566.035,86.98922729492188,88178.07,27.73526763916016,88993.33,3.9142003059387207,30,88694.16,11.463297843933104,22407.934,76.24703216552734,104206.83,-32.73896408081055,16,80389.93,4.3048295974731445,82162.375,15.746034622192385,88942.65,-0.6930766105651855,1,full,True,False,True,False,36,0.001,64,96,256,8,16,4,4,11,256,9,0.1,batch,32,1024
2024-08-18 16:29,9523.829,89.67776489257812,80233.79,32.807735443115234,82018.58,18.380449295043945,41,76021.56,36.01054000854492,13165.587,86.48189544677734,81069.766,15.257506370544434,27,74270.09,40.66434097290039,37324.09,65.05728149414062,80368.99,44.17239761352539,6,conv_mlp,True,False,True,False,36,0.003,96,64,256,8,4,16,6,9,256,11,0.2,layer,32,1024
2024-08-18 02:16,9033.09,90.77197265625,72530.15,46.14085388183594,75379.79,21.87046432495117,31,72530.15,46.14085388183594,9033.09,90.77197265625,75379.79,21.87046432495117,31,73362.62,30.751317977905277,17060.645,80.69324493408203,71841.6,47.49245834350586,16,full,True,False,False,True,16,0.001,96,96,256,8,8,8,8,11,128,13,0.1,layer,32,1024
2024-08-18 05:16,81910.03,14.988066673278809,88679.984,-1.4622961282730105,81227.266,3.699219465255737,28,90881.08,-9.239086151123049,82211.61,7.937256813049316,83779.44,-5.554676055908203,1,83779.44,-5.554676055908203,82211.61,7.937256813049316,90881.08,-9.239086151123049,1,none   ,True,False,False,True,16,0.003,64,48,256,64,4,16,12,11,128,11,0.1,layer,16,1024
2024-08-18 04:27,13687.672,85.84161376953125,82778.91,45.7978744506836,77500.45,25.76847648620605,22,88248.805,1.6878703832626345,82251.0,17.935321807861328,80582.04,6.593050003051758,1,70509.81,43.46436309814453,39277.28,66.20726776123047,87304.14,43.574066162109375,4,full,True,False,True,True,16,0.005,64,64,128,16,8,4,6,9,128,13,0.2,layer,4,1024
2024-08-18 02:45,82094.51,10.396373748779297,90142.42,-6.567472457885742,82899.4,-2.599038362503052,5,90543.336,-8.043275833129883,82149.484,9.033864974975586,83378.266,-4.232648849487305,1,83378.266,-4.232648849487305,82149.484,9.033864974975586,90543.336,-8.043275833129883,1,none   ,True,False,False,True,16,0.005,96,64,128,96,4,4,12,9,128,11,0.1,batch,8,1024
2024-08-18 08:33,8166.1733,91.80746459960938,72231.07,38.27584838867188,76184.375,20.841142654418945,33,70757.59,42.144630432128906,10840.708,89.25916290283203,76087.13,20.98780632019043,27,74720.92,14.715742111206056,12277.854,87.41598510742188,72355.28,36.60839080810547,23,full,True,False,True,False,16,0.001,64,48,128,32,8,16,8,11,128,11,0.1,layer,8,1024
2024-08-18 06:04,14759.515,85.64788818359375,113672.875,28.448223114013672,77816.12,32.29375076293945,20,84794.09,40.44522476196289,34339.94,69.54814910888672,76445.734,43.902435302734375,6,76445.734,43.902435302734375,34339.94,69.54814910888672,84794.09,40.44522476196289,6,conv_mlp,True,False,False,False,16,0.0008,48,96,128,64,4,8,6,11,64,13,0.2,layer,32,1024
2024-08-18 06:30,8926.826,90.8841323852539,73536.96,43.67999267578125,73612.47,30.215900421142575,41,69786.43,47.4913330078125,13200.163,85.46736145019531,75175.04,28.58445167541504,27,72669.35,26.42844009399414,12726.555,86.64816284179688,71369.47,45.5870475769043,28,full,True,False,False,True,16,0.0008,64,48,128,32,8,4,12,5,128,9,0.2,batch,16,1024
2024-08-18 01:40,17891.61,82.87464141845703,81370.945,45.96133804321289,72224.3,42.80073928833008,19,89802.2,-5.259575843811035,82066.24,11.59459114074707,82490.484,-1.1492115259170532,1,72224.3,42.80073928833008,17891.61,82.87464141845703,81370.945,45.96133804321289,19,full,True,False,False,False,16,0.0008,48,64,256,96,4,8,8,9,64,11,0.2,batch,4,1024
2024-08-18 12:40,9465.001,90.07235717773438,77293.445,47.4569206237793,79513.78,33.854820251464844,39,72167.43,51.88645935058594,15777.582,84.2292251586914,77319.47,34.64835739135742,24,77101.94,39.25932693481445,35046.164,63.019039154052734,94119.61,47.62144470214844,9,none   ,True,False,False,True,16,0.0008,64,48,256,64,16,16,6,9,128,13,0.2,layer,8,1024
2024-08-18 05:33,10483.96,89.35199737548828,72354.82,40.40685272216797,76508.71,25.71222877502441,41,72082.664,46.03816986083984,13378.37,85.3967514038086,74013.984,34.26283264160156,28,73064.68,29.943233489990234,18226.059,80.00609588623047,74874.055,43.25740814208984,24,none   ,True,False,True,True,16,0.001,96,96,256,8,8,16,6,9,128,11,0.2,batch,16,1024
2024-08-18 04:53,14868.832,84.70039367675781,77033.37,39.34992218017578,78172.05,36.07144165039063,19,69928.86,48.98369216918945,31684.975,65.94149017333984,72551.914,40.24419784545898,6,72551.914,40.24419784545898,31684.975,65.94149017333984,69928.86,48.98369216918945,6,conv_mlp,True,False,True,False,16,0.0008,64,96,256,96,4,16,6,5,128,13,0.2,batch,32,1024
2024-08-18 03:45,9784.286,89.83490753173828,69643.5,43.626407623291016,74243.12,25.016908645629883,33,64682.74,43.5803337097168,17965.488,80.8881607055664,77906.68,17.15707015991211,20,72252.03,34.49488830566406,18190.547,82.67279052734375,69147.97,49.92166519165039,19,full,True,False,False,True,16,0.001,48,96,128,64,16,8,12,9,128,13,0.2,batch,4,1024
2024-08-18 08:35,10651.483,88.70570373535156,70644.266,42.82623672485352,80995.625,14.176589012145996,29,70026.57,41.83696365356445,19103.13,82.86971282958984,80484.58,16.170162200927734,20,71816.57,21.2938232421875,28569.387,68.43893432617188,74119.945,45.63798904418945,6,conv_mlp,True,False,False,True,16,0.0008,16,96,256,64,16,16,8,5,128,11,0.2,batch,8,1024
2024-08-18 15:35,10555.773,89.25723266601562,67915.586,37.78570175170898,73617.29,23.76152801513672,35,68221.24,40.7153205871582,18104.424,80.97810363769531,80592.92,26.94122886657715,18,74574.664,26.84786605834961,40131.664,59.24396133422852,76157.41,37.3833122253418,8,conv_mlp,True,False,True,False,36,0.003,96,48,256,16,4,16,2,11,256,11,0.1,layer,4,1024
2024-08-18 01:48,10828.603,88.41190338134766,72143.5,42.33853912353516,72601.44,25.3776798248291,38,74110.055,43.52964019775391,16429.078,83.1852035522461,73253.83,24.523191452026367,24,71101.195,37.21316909790039,19443.012,78.46247863769531,73689.08,47.4708137512207,21,none   ,True,False,True,True,16,0.003,48,96,256,64,16,4,6,11,64,13,0.1,batch,4,1024
2024-08-18 15:32,17613.174,83.05560302734375,90281.52,19.50857925415039,80819.49,10.643816947937012,21,81696.734,11.78553295135498,20947.832,78.46426391601562,88887.51,-5.718913555145264,19,80741.66,2.939851999282837,82122.28,14.623291969299316,89207.016,-1.9062999486923216,1,full,True,False,False,False,36,0.001,64,48,256,32,8,16,4,9,256,11,0.1,batch,4,1024
2024-08-18 03:08,10219.53,89.23174285888672,81414.57,44.6191520690918,76013.78,28.153888702392575,33,81035.52,45.91487884521485,26431.594,75.2302017211914,76839.34,33.04996109008789,13,76013.78,28.153888702392575,10219.53,89.23174285888672,81414.57,44.6191520690918,33,full,True,False,False,False,16,0.0008,48,96,256,8,4,8,6,9,128,11,0.1,layer,8,1024
2024-08-18 04:13,7583.8735,92.18769073486328,78327.49,40.908145904541016,73594.75,29.786157608032227,41,76561.84,43.63985061645508,14783.772,86.5334243774414,74542.02,31.3919620513916,23,72463.08,35.244178771972656,47714.227,51.67319107055664,77578.11,37.21166229248047,6,conv_mlp,True,False,True,False,16,0.0008,96,48,128,96,8,4,8,11,64,9,0.1,layer,16,1024
2024-08-18 06:00,10749.302,88.93042755126953,74322.52,29.253589630126957,82635.125,8.003687858581543,31,71133.445,36.12429428100586,16560.64,82.10613250732422,77370.29,20.177961349487305,19,77995.58,12.490954399108888,19635.121,78.66709899902344,70366.15,35.704864501953125,16,full,True,False,True,True,16,0.001,96,64,256,16,16,4,8,9,64,11,0.2,layer,8,1024
2024-08-18 03:33,12232.425,87.3410415649414,78078.055,47.40797805786133,72942.13,46.717041015625,32,77237.74,49.4898796081543,20880.482,80.05042266845703,74063.2,47.296329498291016,20,74063.2,47.296329498291016,20880.482,80.05042266845703,77237.74,49.4898796081543,20,none   ,True,False,False,False,16,0.0008,16,96,256,32,8,4,6,9,128,13,0.2,layer,4,1024
2024-08-18 07:38,8431.511,91.2104263305664,72019.984,37.13419342041016,83381.77,13.03391456604004,42,72815.305,35.10549545288086,16161.778,83.4223403930664,86686.836,11.669659614562988,31,80716.63,5.974319934844971,82218.65,17.370101928710938,88356.91,1.135650634765625,1,conv_mlp,True,False,True,True,16,0.005,96,64,128,64,16,4,8,9,64,13,0.2,layer,8,1024
2024-08-18 06:37,11990.472,87.52537536621094,74028.38,45.23389434814453,84510.32,20.72914123535156,41,74399.945,37.68804550170898,34041.574,59.77433395385742,84595.92,8.97722053527832,16,80622.63,6.40526819229126,82243.92,17.809240341186523,88282.17,1.5206701755523682,1,none   ,True,False,False,False,16,0.001,16,64,256,96,8,16,12,11,128,13,0.2,layer,4,1024
